Date,IEF,AGG,BND,TLT,SHY,TIP,HYG,LQD,EMB,MUB,PFF,^GSPC,UDN,EURUSD=X,^VIX,CL=F,^IRX,^FVX,^TNX,^TYX
2020-06-01,121.62000274658203,117.3499984741211,87.58999633789062,162.10000610351562,86.58999633789062,121.83000183105469,81.94000244140625,131.39999389648438,106.33000183105469,115.05999755859375,34.88999938964844,3038.780029296875,20.110000610351562,1.1114568710327148,28.940000534057617,35.209999084472656,0.12999999523162842,0.3100000023841858,0.6669999957084656,1.437000036239624
2020-06-02,121.62999725341797,117.37999725341797,87.66999816894531,161.6699981689453,86.58000183105469,121.9000015258789,82.8499984741211,131.82000732421875,106.77999877929688,114.97000122070312,35.040000915527344,3064.780029296875,20.209999084472656,1.1125574111938477,28.399999618530273,35.560001373291016,0.14300000667572021,0.3160000145435333,0.6850000023841858,1.4919999837875366
2020-06-03,121.16999816894531,117.26000213623047,87.62999725341797,160.17999267578125,86.55999755859375,121.45999908447266,83.87999725341797,132.07000732421875,108.0999984741211,114.81999969482422,35.279998779296875,3098.89990234375,20.219999313354492,1.1185681819915771,26.75,36.86000061035156,0.14499999582767487,0.3370000123977661,0.7080000042915344,1.5180000066757202
2020-06-04,120.66000366210938,117.2699966430664,87.61000061035156,158.9199981689453,86.5199966430664,121.16999816894531,83.83999633789062,132.13999938964844,108.08999633789062,114.70999908447266,35.29999923706055,3111.56005859375,20.280000686645508,1.123721718788147,26.229999542236328,36.7599983215332,0.14300000667572021,0.367000013589859,0.7540000081062317,1.5460000038146973
2020-06-05,119.5999984741211,116.75,87.19999694824219,154.61000061035156,86.48999786376953,120.58999633789062,84.56999969482422,132.08999633789062,108.83000183105469,114.56999969482422,35.81999969482422,3163.840087890625,20.389999389648438,1.1337226629257202,24.790000915527344,37.33000183105469,0.14300000667572021,0.4259999990463257,0.8669999837875366,1.6829999685287476
2020-06-08,119.66999816894531,116.80999755859375,87.27999877929688,155.07000732421875,86.4800033569336,120.7699966430664,84.66000366210938,132.49000549316406,108.9000015258789,114.5199966430664,35.689998626708984,3199.919921875,20.3799991607666,1.1316057443618774,25.559999465942383,39.40999984741211,0.14800000190734863,0.46799999475479126,0.9100000262260437,1.6950000524520874
2020-06-09,120.37000274658203,117.30999755859375,87.58999633789062,159.0500030517578,86.48999786376953,121.5999984741211,84.11000061035156,132.77000427246094,109.12000274658203,114.68000030517578,35.75,3213.320068359375,20.389999389648438,1.1302883625030518,25.93000030517578,38.220001220703125,0.1599999964237213,0.4300000071525574,0.8370000123977661,1.590000033378601
2020-06-10,120.61000061035156,117.25,87.63999938964844,159.24000549316406,86.54000091552734,121.66000366210938,83.79000091552734,132.66000366210938,109.13999938964844,114.93000030517578,35.72999954223633,3213.419921875,20.530000686645508,1.1334141492843628,26.729999542236328,38.5,0.16300000250339508,0.38499999046325684,0.8069999814033508,1.562999963760376
2020-06-11,121.68000030517578,117.7300033569336,87.94000244140625,163.25,86.56999969482422,122.2699966430664,82.58000183105469,132.58999633789062,108.04000091552734,114.98999786376953,35.0,3123.530029296875,20.469999313354492,1.1368675231933594,30.450000762939453,39.09000015258789,0.15800000727176666,0.3089999854564667,0.6970000267028809,1.465000033378601
2020-06-12,121.44000244140625,117.5999984741211,87.83000183105469,162.41000366210938,86.54000091552734,122.01000213623047,82.73999786376953,132.72999572753906,107.95999908447266,115.04000091552734,34.88999938964844,3071.0400390625,20.389999389648438,1.1289358139038086,37.68000030517578,36.2599983215332,0.1550000011920929,0.3310000002384186,0.7020000219345093,1.4550000429153442
2020-06-15,121.66000366210938,117.72000122070312,87.86000061035156,163.88999938964844,86.55000305175781,122.02999877929688,81.9000015258789,131.88999938964844,106.69000244140625,115.0,34.099998474121094,2993.760009765625,20.25,1.1254163980484009,44.09000015258789,36.029998779296875,0.15800000727176666,0.3140000104904175,0.6690000295639038,1.406999945640564
2020-06-16,120.83999633789062,117.9800033569336,88.08999633789062,159.41000366210938,86.52999877929688,121.70999908447266,84.25,134.88999938964844,109.13999938964844,114.91000366210938,35.099998474121094,3131.0,20.389999389648438,1.13379967212677,34.279998779296875,37.04999923706055,0.15299999713897705,0.3580000102519989,0.7609999775886536,1.5329999923706055
2020-06-17,121.16000366210938,117.73999786376953,87.93000030517578,160.27000427246094,86.52999877929688,121.70999908447266,83.5199966430664,134.0,108.62000274658203,114.98999786376953,35.060001373291016,3136.1298828125,20.329999923706055,1.12649405002594,33.279998779296875,37.93000030517578,0.1599999964237213,0.34599998593330383,0.7559999823570251,1.5529999732971191
2020-06-18,121.51000213623047,117.87999725341797,87.94000244140625,162.0399932861328,86.55999755859375,121.94000244140625,82.95999908447266,133.6199951171875,108.44999694824219,115.01000213623047,34.88999938964844,3101.639892578125,20.280000686645508,1.1241259574890137,33.83000183105469,37.7400016784668,0.14800000190734863,0.32499998807907104,0.7039999961853027,1.4859999418258667
2020-06-19,121.2300033569336,117.80000305175781,87.94000244140625,161.0,86.55000305175781,122.20999908447266,83.31999969482422,133.9600067138672,108.76000213623047,115.05000305175781,35.13999938964844,3140.2900390625,20.299999237060547,1.1207244396209717,32.06999969482422,38.849998474121094,0.14300000667572021,0.3490000069141388,0.7329999804496765,1.5130000114440918
2020-06-22,121.66000366210938,118.0,88.12000274658203,163.19000244140625,86.55999755859375,122.63999938964844,82.87000274658203,133.99000549316406,108.79000091552734,115.19000244140625,35.040000915527344,3094.419921875,20.270000457763672,1.1179429292678833,35.220001220703125,39.18000030517578,0.14000000059604645,0.33000001311302185,0.6949999928474426,1.4559999704360962
2020-06-23,121.30999755859375,117.79000091552734,88.01000213623047,161.47999572753906,86.55000305175781,122.9000015258789,83.11000061035156,133.6999969482422,109.44000244140625,115.38999938964844,34.9900016784668,3138.699951171875,20.43000030517578,1.1277135610580444,31.709999084472656,40.68000030517578,0.14499999582767487,0.3409999907016754,0.7250000238418579,1.496999979019165
2020-06-24,121.29000091552734,117.69999694824219,87.91000366210938,161.52999877929688,86.55000305175781,122.88999938964844,82.68000030517578,133.33999633789062,108.81999969482422,115.3499984741211,34.86000061035156,3114.39990234375,20.360000610351562,1.1313625574111938,31.049999237060547,39.9900016784668,0.1379999965429306,0.34299999475479126,0.7300000190734863,1.503999948501587
2020-06-25,121.80000305175781,117.94000244140625,88.12999725341797,164.2100067138672,86.55999755859375,122.83999633789062,81.87000274658203,133.3699951171875,108.62999725341797,115.26000213623047,34.630001068115234,3046.60009765625,20.280000686645508,1.1251378059387207,36.59000015258789,38.04999923706055,0.13500000536441803,0.3190000057220459,0.6639999747276306,1.409999966621399
2020-06-26,121.80000305175781,117.98999786376953,88.16999816894531,164.25,86.56999969482422,122.95999908447266,82.01000213623047,133.39999389648438,109.08999633789062,115.4000015258789,34.58000183105469,3073.199951171875,20.25,1.1220825910568237,33.0099983215332,39.09000015258789,0.13300000131130219,0.3190000057220459,0.6690000295639038,1.409999966621399
2020-06-29,121.93000030517578,118.01000213623047,88.22000122070312,164.85000610351562,86.5999984741211,123.08000183105469,81.44000244140625,133.50999450683594,108.72000122070312,115.43000030517578,34.540000915527344,3018.590087890625,20.280000686645508,1.1224100589752197,35.04999923706055,37.959999084472656,0.12999999523162842,0.30000001192092896,0.6510000228881836,1.38100004196167
2020-06-30,122.1500015258789,118.27999877929688,88.3499984741211,165.22999572753906,86.62999725341797,123.27999877929688,81.1500015258789,134.30999755859375,108.79000091552734,115.33999633789062,34.59000015258789,3050.199951171875,20.209999084472656,1.124707579612732,32.540000915527344,39.63999938964844,0.1379999965429306,0.2709999978542328,0.625,1.371999979019165
2020-07-01,121.52999877929688,117.9000015258789,88.13999938964844,162.80999755859375,86.55999755859375,122.86000061035156,81.41000366210938,134.14999389648438,108.94000244140625,115.25,34.459999084472656,3105.919921875,20.260000228881836,1.123368263244629,30.959999084472656,39.84000015258789,0.13500000536441803,0.29600000381469727,0.6809999942779541,1.444000005722046
